"'Down another 1% today, US equity #markets register worse ever start to a new year.   #stocks #investors #investment https://t.co/Sz3A31IJIT","'down another % today, us equity register worse ever start to a new year.",-2
"'Shouldn\xe2\x80\x99t be a surprise that stock #markets are fading despite good #jobs report-they remain liquidity- (rather than fundamentally-) driven.","'shouldn\xe2\x80\x99t be a surprise that stock are fading despite good report-they remain liquidity- (rather than fundamentally-) driven.",0
"'For the 2nd time this week, circuit breaker triggered in #China \xe2\x80\x93 stock market shut after 7% fall. https://t.co/3c63MCX5xZ  #markets #stocks","'for the nd time this week, circuit breaker triggered in \xe2\x80\x93 stock market shut after % fall.",-2
"'Stressed global #markets in response to higher geopolitical risk &amp; renewed #China #growth worries ( #Germany below) https://t.co/MpX5AmBzQ2","'stressed global in response to higher geopolitical risk &amp; renewed worries ( below)",0
"'FYI, 2015 books that helped me understand how the global #economy &amp; #markets are being shaken from above &amp; below @BV https://t.co/kdRXwPEKzb","'fyi, books that helped me understand how the global &amp; are being shaken from above &amp; below",1
"'FYI, @WSJ on the post @FederalReserve surge in global equity (and other risk) #markets https://t.co/zYmX8ndgla #FedDecision #fedratehike #fx","'fyi, on the post surge in global equity (and other risk)",0
"'FYI,thoughts on what the recent high yield mishaps imply for the active versus passive #investment debate. @BV https://t.co/artRzgEbRk bonds","'fyi,thoughts on what the recent high yield mishaps imply for the active versus passive debate. bonds",0
"'FYI, the bounce in #oil prices continues this morning, helping in providing a firmer tone to risk #markets globally https://t.co/W4C454fIH0","'fyi, the bounce in prices continues this morning, helping in providing a firmer tone to risk globally",0
"'2/2 (videos) This one is on the high yield #markets  @CNBC @ScottWapnerCNBC @ReformedBroker  https://t.co/rzuPYyYjsQ https://t.co/NGgQkkofYp","'2/2 (videos) this one is on the high yield",0
"'FYI, @WSJ on the ""rout"" in high yield, including spillover and #contagion effects. #markets https://t.co/uvrczoF1qk #HY #Junk #economy","'fyi, on the ""rout"" in high yield, including spillover and effects.",0
"'FYI, renewed early pressures on #oil prices at the open are adding to the general unease in risk #markets https://t.co/QhOJKHNsWr","'fyi, renewed early pressures on prices at the open are adding to the general unease in risk",0
"'A tough morning for risk #markets overall,&amp; esply for those with their own issues, such as #HighYield &amp; #SouthAfrica https://t.co/IjQJEMSlCQ","'a tough morning for risk overall,&amp; esply for those with their own issues, such as &amp;",-1
"'Forced deleveraging of #commodity sector is a source of both risks and opportunities. Relatively permanent capital is key for better balance","'forced deleveraging of sector is a source of both risks and opportunities. relatively permanent capital is key for better balance",0
"""Corporate cash/M&amp;A signals drive sharp recovery in stock #markets -highlighting tug of war 'ween corporate/official liquidity &amp; fundamentals","""corporate cash/m&amp;a signals drive sharp recovery in stock -highlighting tug of war 'ween corporate/official liquidity &amp; fundamentals",1
"'FYI, @WSJ on the impact of @ECB induced #volatility on macro hedge funds, particularly via crowded trades. https://t.co/4svrF5idur #markets","'fyi, on the impact of induced on macro hedge funds, particularly via crowded trades.",0
"'Should #stocks worry about the high yield #markets ? Here\xe2\x80\x99s the @WSJ take.  https://t.co/SAN7yhB9AT #bonds #default https://t.co/H6MV1BshRi","'should worry about the high yield ? here\xe2\x80\x99s the take.",0
"'FYI @FastFT on even more -ve #Swiss government bond yields (negative to 12 year maturities) https://t.co/HTLDebTZEc https://t.co/LSnxDc0J5m","'fyi on even more -ve government bond yields (negative to year maturities)",0
"'GM. The @FT \xe2\x80\x9cbest books of 2015\xe2\x80\x9d in various categories. https://t.co/a5wiQtm3yR #sport #pop #economics #politics #business #science #history","'gm. the \xe2\x80\x9cbest books of \xe2\x80\x9d in various categories.",0
"'FYI, @FT on #oil #markets positioning, including quite a crowded short among hedge funds. https://t.co/9CVFp3TDdb https://t.co/lp7myfBueI","'fyi, on positioning, including quite a crowded short among hedge funds.",0
"'To what extent does monetary policy #divergence fuel currency risk &amp; #markets #volatility ?Here\xe2\x80\x99s @TheEconomist take https://t.co/8xxPUbClTM","'to what extent does monetary policy fuel currency risk &amp; ?here\xe2\x80\x99s take",0
"'FYI, @AndrewTGHill on @FT @McKinsey #Business Book of the Year,including interesting contextual aspects https://t.co/fX7EQ8qoWv @MFordFuture","'fyi, on book of the year,including interesting contextual aspects",0
"'Re @federalreserve minutes: Assessing lower global #economic risks,officials felt comfortable signaling clear probability of a December hike","'re minutes: assessing lower global risks,officials felt comfortable signaling clear probability of a december hike",0
"'Monitoring #markets today, some worry about a repeat of Aug type turmoil.Its a risk that also offers opportunity due to inevitable contagion","'monitoring today, some worry about a repeat of aug type turmoil.its a risk that also offers opportunity due to inevitable contagion",-1
"'Good morning. With @ECB President Mario #Draghi hinting at further easing, the German 2-year yield goes more negative, touching all time low","'good morning. with president mario hinting at further easing, the german -year yield goes more negative, touching all time low",0
"'FYI @WSJ on new @FSB #prudential standards seeking to lower systemic risks posed by #banks https://t.co/OrfNx06lBN #capital #markets #stocks","'fyi on new standards seeking to lower systemic risks posed by",0
"'FYI, @deLong places the @benbernanke book in \xe2\x80\x9cthe most important debate in the field of #macroeconomics .""   @Prosyn https://t.co/ZYAQVHW7zT","'fyi, places the book in \xe2\x80\x9cthe most important debate in the field of .""",0
"'FYI @FT @PhilipStephens on the risks to Chancellor #Merkel from the #refugee crisis, inclding potential implications https://t.co/k4g1E26BLA","'fyi on the risks to chancellor from the crisis, inclding potential implications",0
"""Fyi, via 6 quick bullet points: What the rate cuts in #China will and won't do.   @bv https://t.co/2q4gPVYaIE #economy #markets","""fyi, via quick bullet points: what the rate cuts in will and won't do.",0
"'FYI, @FT on how divergent monetary policy expectations are leading to differentiated stock #markets in #Asia https://t.co/XRkPDgotSF #stocks","'fyi, on how divergent monetary policy eectations are leading to differentiated stock in",0
"'FYI, here\xe2\x80\x99s the @WSJ list of 5 things to watch on the economic calendar for the new week.  http://t.co/l1Zqf7BuZB  #economy #markets stocks","'fyi, here\xe2\x80\x99s the list of things to watch on the economic calendar for the new week. stocks",0
"'FYI @bySamRo in @BusinessInsider on high yield #bonds &amp; what they may be signaling http://t.co/cSchUAVsVk #markets http://t.co/GtUbW5Uyho","'fyi in on high yield &amp; what they may be signaling",0
"'H/T @SaraEisen :Summary of new #IMF report. Speaks to legacy issues in advanced economies &amp; higher risks in emerging https://t.co/EjnBsk9fg6","'h/t ummary of new report. speaks to legacy issues in advanced economies &amp; higher risks in emerging",0
"'Post #jobs data, #markets push back path of rate hikes.But this is of no comfort to stocks/commodities facing poss of bigger global slowing.","'post data, push back path of rate hikes.but this is of no comfort to stocks/commodities facing poss of bigger global slowing.",-1
"'FYI, leader taking huge political risks to do the right thing: #Germany Angela #Merkel speech on #refugee crisis http://t.co/oINxOZEo8K @WSJ","'fyi, leader taking huge political risks to do the right thing: angela speech on crisis",0
"'Great short list for @FT @McKinsey Book of the Year (selected from a strong long list).Congrats to authors #BBYA15  https://t.co/JGpZYSF4Hi","'great short list for book of the year (selected from a strong long list).congrats to authors",0
"'The #RefugeeCrisis, which confronts #Europe with an historic challenge, also offers historic opportunities.  @ProSyn https://t.co/NFsOZeHvF3","'the , which confronts with an historic challenge, also offers historic opportunities.",0
"'What a great @FTWeekend \xe2\x80\x93 the usual coverage plus #Corbyn profile, #Kissinger book review, @johnauthers column,car #disruptors and more. @FT","'what a great \xe2\x80\x93 the usual coverage plus profile, book review, column,car and more.",0
"'FYI @WSJ on #markets volatility worsening vulnerability of retail investors to wide bid-offers http://t.co/6gH9VtCklw http://t.co/SdaNerxXJ6","'fyi on volatility worsening vulnerability of retail investors to wide bid-offers",-1
"'Transition to high #volatility paradigm continues:With ugly intra-day reversal of 400 points, #Dow ends trading session down 1.4%. \n#markets","'transition to high paradigm continues:with ugly intra-day reversal of points, ends trading session down %. \n",0
"'In opening remarks at @ECB press conf, Mario #Draghi warns about the emergence of ""renewed downside risks\' for both #growth and #inflation","'in opening remarks at press conf, mario warns about the emergence of ""renewed downside risks\' for both and",-1
"'RT @MLBcathedrals: ""I have decided to stick with love. Hate is too great a burden to bear.""\n-MLK #MLKDAY https://t.co/pXOAzHgPr5","'rt : ""i have decided to stick with love. hate is too great a burden to bear.""\n-mlk",1
"""You've been all over this stock. Great work! @OMillionaires #FFNow https://t.co/YReOeVAKoS","""you've been all over this stock. great work!",2
"'#FF Please follow @MRVAssociates, an expert on the new regulations that are changing how we trade securities, commodities &amp; derivatives.","' please follow , an eert on the new regulations that are changing how we trade securities, commodities &amp; derivatives.",-1
"'RT @TN: Investors Intelligence #sentiment:\n\nbullish 61.8%\nbearish 17.6%\n\nhighest optimism since June 2014 &amp; 8th consecutive week Bull/Bear\xe2\x80\xa6","'rt : investors intelligence :\n\nbullish %\nbearish %\n\nhighest optimism since june &amp; th consecutive week bull/bear\xe2\x80\xa6",0
"""RT @bespokeinvest: For the title of the greatest stock market President 'that God has ever created,' Obama ranks as number four. #Inaugurat\xe2\x80\xa6","""rt : for the title of the greatest stock market president 'that god has ever created,' obama ranks as number four. \xe2\x80\xa6",1
"""It's been 105 weeks now since bullish sentiment topped 50%. #AAII https://t.co/Xj5H478KVI https://t.co/MpzIuZ7jxX","""it's been weeks now since bullish sentiment topped %.",0
"'Bullish sentiment under 50% for the 103rd straight week. #AAII https://t.co/qIM9vE6Vsn https://t.co/HlzkwmPSjr","'bullish sentiment under % for the rd straight week.",0
"'It has now been 101 weeks since more than half of individual investors have considered themselves bullish. #AAII\xe2\x80\xa6 https://t.co/M3Y4jiQcvj","'it has now been weeks since more than half of individual investors have considered themselves bullish. \xe2\x80\xa6",-1
"""Even after the last month, #AAII bullish sentiment still can't get above 50%. Stubborn investors.","""even after the last month, bullish sentiment still can't get above %. stubborn investors.",0
"""RT @HoracioAtHome: Hey Finance Twitter!\nIf you haven't listened to @bespokeinvest's #Bespokecast you risk living a life of regret: https://\xe2\x80\xa6","""rt : hey finance twitter!\nif you haven't listened to 's you risk living a life of regret:",0
"""RT @chengevelyn: US dollar's climb to near 14-year highs could hit these stocks https://t.co/YGCxewUjEB @Kensho @bespokeinvest #USD https:/\xe2\x80\xa6","""rt : us dollar's climb to near -year highs could hit these stocks https:/\xe2\x80\xa6",1
"'Post election, bullish sentiment surges to the highest level since February 2015. #AAII https://t.co/rdy3pDp2dF https://t.co/T6EE7exL7V","'post election, bullish sentiment surges to the highest level since february .",1
"'AAII Bullish sentiment has now been below 40% for a full year and 86 of the last 87 weeks. #AAII https://t.co/CHSNEhWwsa","'aaii bullish sentiment has now been below % for a full year and of the last weeks.",0
"'Bullish sentiment is now the lowest it has been since the Brexit vote. #AAII https://t.co/HlGN4ozxBO https://t.co/13NOIfBrBC","'bullish sentiment is now the lowest it has been since the brexit vote.",-1
"'Bulls decline for the 6th time in 8 weeks. 23% of investors say election having large impact on expectations. #AAIi https://t.co/LBDHcgc5P5","'bulls decline for the th time in weeks. % of investors say election having large impact on eectations.",0
"'RT @Bespoke_Weather: Natural gas prices are rallying off a bullish miss in EIA data today. What the #natgas curve is saying: https://t.co/P\xe2\x80\xa6","'rt : natural gas prices are rallying off a bullish miss in eia data today. what the curve is saying:",1
"'Best performing stock market of the 20 largest global economies since Brexit has been Brazil. #Rio2016","'best performing stock market of the largest global economies since brexit has been brazil.",0
"'With the S&amp;P 500 flat over the last two weeks, the bullish camp is dwindling again. #AAII https://t.co/wfVPmZBkjH https://t.co/m5s71j1qKU","'with the s&amp flat over the last two weeks, the bullish camp is dwindling again.",0
"'RT @Bespoke_Weather: Selling heaviest at front-end of #natgas curve today. Pulled curve back in. Bearish daily candle for U6. $2.60 eyed. h\xe2\x80\xa6","'rt : selling heaviest at front-end of curve today. pulled curve back in. bearish daily candle for u6. $2.60 eyed. h\xe2\x80\xa6",-1
"'Data driven research is critical in volatile times. Start a risk free trial for 14 days. #Brexit\nhttps://t.co/U2dgcIulqO","'data driven research is critical in volatile times. start a risk free trial for days. \nhttps://",0
"""Correction to prior tweet: Bullish sentiment hasn't been this low since the February lows.  #AAII https://t.co/p9UtECFQpW","""correction to prior tweet: bullish sentiment hasn't been this low since the february lows.",-1
"'#Teens guess what? Do u want to be #rich like @realDonaldTrump ?\n\nAx daddy for $1M &amp; develop real estate during 4 decade RE bull market!","' guess what? do u want to be like ?\n\nax daddy for $1m &amp; develop real estate during decade re bull market!",1
"'If she confuses Stocks and Flows then #SheRatchet","'if she confuses stocks and flows then",-1
"'RT @jtc_au: New Grad and Intern tech offers for 2017 \xf0\x9f\x92\xb0\xf0\x9f\x92\xb0\xf0\x9f\x92\xb0 #SiliconValley \nData here: https://t.co/DY1wXqw73g https://t.co/a6ljAkiyzo","'rt : new grad and intern tech offers for \xf0\x9f\x92\xb0\xf0\x9f\x92\xb0\xf0\x9f\x92\xb0 \ndata here:",0
"'YO CASH FLOW IS RED\nYO FACE IS BLUE\nYO PORTFOLIO WHACK\nYOU KNOW ITS TRUE\n#NationalPoetryDay","'yo cash flow is red\nyo face is blue\nyo portfolio whack\nyou know its true\n",0
"'Anyone else just sit at home sometimes and just marvel at the success of yo portfolio? #FolioBating","'anyone else just sit at home sometimes and just marvel at the success of yo portfolio?",0
"'RT @bendowdentweets: smh tute questions think u hedge bonds with derivative instruments. #diversifyyobonds @Wu_Tang_Finance https://t.co/Jd\xe2\x80\xa6","'rt : smh tute questions think u hedge bonds with derivative instruments.",0
"'#Knicks are officially That Owner in your fantasy league that sends over absurd trade offers every other day https://t.co/e0nnJh4Axv","' are officially that owner in your fantasy league that sends over absurd trade offers every other day",0
"'Navy well stocked with QBs, 4th stringer with a 30 yd TD on his first play! #DontGiveUpTheShip","'navy well stocked with qbs, th stringer with a yd td on his first play!",0
"'Why You Should Buy Pre-Election Stock Market Dips https://t.co/HcF5WvC2oj #SchaeffersResearch","'why you should buy pre-election stock market dips",1
"'Put It In The Books! #Mets","'put it in the books!",0
"'Cleveland Indians ""sacrifice"" chicken, ask Jobu to forgive Yan Gomes https://t.co/4LrsoBHig8 he\'s now on DL (really) #DontMessWithJobu","'cleveland indians ""sacrifice"" chicken, ask jobu to forgive yan gomes he\'s now on dl (really)",0
"'RT @WilliamsJon: Chairman of Joint Chiefs kicked off #NSC, #SteveBannon on. Asked why, @PressSec says ""he\'s a former Naval Officer""! https:\xe2\x80\xa6","'rt : chairman of joint chiefs kicked off , on. asked why, says ""he\'s a former naval officer""! https:\xe2\x80\xa6",0
"'RT @YuanTalks: #PBOC has asked banks to manage liquidity better before Chinese New Year; money supply will be tighter, Caixin reports quoti\xe2\x80\xa6","'rt : has asked banks to manage liquidity better before chinese new year; money supply will be tighter, caixin reports quoti\xe2\x80\xa6",0
"""RT @YuanTalks: #China's benchmark index #Shanghai Composite ended the last trading day 2016 at 3103, dropping 12.3% this year","""rt : 's benchmark index composite ended the last trading day at , dropping % this year",0
"'RT @alexco: Violated STOCK act, bipartisan bill. #draintheswamp Trump\xe2\x80\x99s Health Pick Traded Medical Stocks While in House  https://t.co/h0Gq\xe2\x80\xa6","'rt : violated stock act, bipartisan bill. trump\xe2\x80\x99s health pick traded medical stocks while in house",-1
"'RT @groditi: #RequiredReading:\nHow the NRA lobbied to make gun tracing illegal &amp; the agents that do it, despite lacking computers\nhttps://t\xe2\x80\xa6","'rt : :\nhow the nra lobbied to make gun tracing illegal &amp; the agents that do it, despite lacking computers\nhttps://t\xe2\x80\xa6",0
"'RT @DerivativesBeat: #equityderivatives and #fx suggest little risk of a policy shock from the #G7meeting #ShinzoAbe #volatility https://t.\xe2\x80\xa6","'rt : and suggest little risk of a policy shock from the",0
"""RT @GAMinsights: Finding respite for emerging market currencies and bonds - GAM's Paul McNamara on @pensionsnews #emergingmarkets https://t\xe2\x80\xa6","""rt : finding respite for emerging market currencies and bonds - gam's paul mcnamara on",0
"'Never doubt that a conceptually dubious acronym can change the market conversation; indeed, it\xe2\x80\x99s the only thing that ever has. #FANG #BRICS","'never doubt that a conceptually dubious acronym can change the market conversation; indeed, it\xe2\x80\x99s the only thing that ever has.",0
"'RT @AndreaWoo: Obama asked news orgs to compare gun vs terrorism deaths. WaPo did (in Aug): http://t.co/IaDV0o3uPX #UCCShooting http://t.co\xe2\x80\xa6","'rt : obama asked news orgs to compare gun vs terrorism deaths. wapo did (in aug):",1
"'All 4 times a Pope has addressed the U.N. the #SPX has gone up, average +0.79% (the index is up 52.14% of the time since 1926)","'all times a pope has addressed the u.n. the has gone up, average +0.79% (the index is up 4% of the time since )",0
"'#SPX Q3,\xe2\x80\x9915 regular cash dividends set to post a new qtly record, with Q4,\xe2\x80\x9915 expected to beat that-&gt; div continue even as energy pulls back","' q3,\xe2\x80\x9915 regular cash dividends set to post a new qtly record, with q4,\xe2\x80\x9915 eected to beat that-&gt; div continue even as energy pulls back",0
"'Q2,\xe2\x80\x9915 #SPX buybacks down 8.7%fromQ1,\xe2\x80\x9915 but up13.2%fromQ2,\xe2\x80\x9914;12 month shareholder return (dividends+buybacks)setS record at $923.3 billion","'q2,\xe2\x80\x9915 buybacks down %fromq1,\xe2\x80\x9915 but up13.2%fromq2,\xe2\x80\x9914;12 month shareholder return (dividends+buybacks)sets record at $923.3 billion",0
"'#SPX index ex-energy based on 6/2014 close (oil $105) reached a new variance today: 6.08% gain w/b 9.68% fr 6/14; close of 2079 w/b 2150","' index ex-energy based on /2014 close (oil $105) reached a new variance today: 8% gain w/b 8% fr /14; close of w/b",0
"'#SPX dividends set a monthly record, as they pay $45 billion in regular cash payments; look for Q1 2015 to set a record","' dividends set a monthly record, as they pay $45 billion in regular cash payments; look for q1 to set a record",2
"'The #SPX may be down YTD 1.83%, but utilities are up 4.69% (4.71% w/dividends); they were the best sector in 2014: up 24.29% (28.98% w/divs)","'the may be down ytd 3%, but utilities are up 9% (4.71% w/dividends); they were the best sector in : up 9% (28.98% w/divs)",0
"'And then there will be 505 in the S&amp;P 500; #SPX index methodology change http://t.co/ffsC3f9CVI","'and then there will be in the s&amp ; index methodology change",0
"'Expect a fifth year of strong #SPX dividend growth, potentially a fifth year of double-digit gains, even as energy is under pressure","'eect a fifth year of strong dividend growth, potentially a fifth year of double-digit gains, even as energy is under pressure",2
"'#SPX post fourth year of double-digit cash dividend gains, with 2015 set-up to for a potential fifth","' post fourth year of double-digit cash dividend gains, with set-up to for a potential fifth",1
"'#SPX utilities add another 1.11% today, on top of Friday\xe2\x80\x99s 1.21% (QTD is 6.00%); YTD the sector is up 29.32% and up 34.20% with dividends","' utilities add another 1% today, on top of friday\xe2\x80\x99s 1% (qtd is 0%); ytd the sector is up 2% and up 0% with dividends",0
"'#SPX pre-year-end stats:  3 years of 15% plus returns, hard to beat the index","' pre-year-end stats: years of % plus returns, hard to beat the index",0
"'#SPX pre-year-end stats: from 1989 telecommunications annualized return is 1.79%, but 5.69% with dividends (still sub-par)","' pre-year-end stats: from telecommunications annualized return is 9%, but 9% with dividends (still sub-par)",0
"'Russia is using its $416B in cash reserves to support the Ruble;#AAPL has $155B&amp;has spent$45B ovr 12months to support its stock via buybacks","'russia is using its $416b in cash reserves to support the ruble; has $155b&amp;has spent$45b ovr months to support its stock via buybacks",0
"'#AAPL represents 3.9% of the #SPX, but it accounted for 12.4% of its return since its pre 7-for-1 stock split on 6/6/2014","' represents % of the , but it accounted for % of its return since its pre -for-1 stock split on /6/2014",0
"'#AAPL, now at $701 billion in market value, is more than the entire S&amp;P SmallCap 600 Index ($684 billion)","', now at $701 billion in market value, is more than the entire s&amp smallcap index ($684 billion)",1
"'These #SPX issues raised their dividends each November for the past 10 years: #ADP, #BDX, #BF.B, #EMR, #HRL, #MKC, and #SYY","'these issues raised their dividends each november for the past years: , , .b, , , , and",1
"'#SPX off 7.40% from Sep 18 high \xe2\x80\x93 a $1.34 trillion loss;  \xe2\x80\x9907-\xe2\x80\x9909 Bear was $$7.9 trillion and \xe2\x80\x9900-02 was a 5.7 trillion loss; global markets","' off 0% from sep high \xe2\x80\x93 a $1.34 trillion loss; \xe2\x80\x9907-\xe2\x80\x9909 bear was $$7.9 trillion and \xe2\x80\x9900-02 was a trillion loss; global markets",-1
"'Can earnings support stocks; 55 #SPX issues report next week(19.3% of mkt value), starting with Bank Tuesday (C, JPM, WFC; BAC on Wednesday)","'can earnings support stocks; issues report next week(19.3% of mkt value), starting with bank tuesday (c, jpm, wfc; bac on wednesday)",0
"'#SPX Q3,\xe2\x80\x9914 dividends to set record level; 1st Qtr over $10 p/s, and 1st over $90 billion; but expect Q4 should beat that out record","' q3,\xe2\x80\x9914 dividends to set record level; st qtr over $10 p/s, and st over $90 billion; but eect q4 should beat that out record",0
"'RT @Dave_Guarino: S&P launches index focused on emerging mkt companies with low #carbon #footprints. See pr: http://tinyurl.com/yk3zbgt","'rt : s&p launches index focused on emerging mkt companies with low . see pr:",0
"'#Tesla Motors: It\xe2\x80\x99s a story stock, but what\xe2\x80\x99s the story? https://t.co/mu0KjehG3D https://t.co/mrhOter6Ow","' motors: it\xe2\x80\x99s a story stock, but what\xe2\x80\x99s the story?",0
"'#HorizonKinetics 2Q16 Commentary \xe2\x80\x93 An Orphan Bond https://t.co/cOOJOcQAe5 https://t.co/6Jr1mdpkyR","' q16 commentary \xe2\x80\x93 an orphan bond",0
"'#StarBulk Redux (Time To Book Gains) https://t.co/0cBeJxhFHs https://t.co/s8D2XW58m6","' redux (time to book gains)",1
"'#AswathDamodaran \xe2\x80\x93 Session 5: Risk &amp; Return Models &amp; The #MarginalInvestor https://t.co/6dmrxzNT4d https://t.co/Qyn8zKPz6g","' \xe2\x80\x93 session : risk &amp; return models &amp; the",0
"'\xe2\x80\x9cLoose Lips Sink Ships\xe2\x80\x9d \xe2\x80\x93 Premature Leak Sabotages #Kraft #Heinz Offer For #Unilever https://t.co/2DQU3DzgJK https://t.co/hD1Ns0umvF","'\xe2\x80\x9cloose lips sink ships\xe2\x80\x9d \xe2\x80\x93 premature leak sabotages offer for",-1
"'#CharlieDreifus Cautions The Markets Are Expensive And Its Time To \xe2\x80\x9cDe-risk\xe2\x80\x9d Portfolios https://t.co/92cVaUfrfQ https://t.co/dtnjbE8iDk","' cautions the markets are eensive and its time to \xe2\x80\x9cde-risk\xe2\x80\x9d portfolios",-1
"'Hedges Cost #Canyon_Capital Absolute Returns Performance https://t.co/MNegPXFzlc https://t.co/0dqzNoRdJT","'hedges cost absolute returns performance",1
"'Why Famous Value Investor #MohnishPabrai Is Bullish On #FCAAuto &amp; The Overall Car Industry https://t.co/RJL2RImBuL https://t.co/X3mDJxZRM1","'why famous value investor is bullish on &amp; the overall car industry",1
"'RT @KristynHyland: #Kushner Family Is Bidding for the Miami @Marlins via @business #MLB","'rt : family is bidding for the miami via",0
"'Bronte Capital Books Gain On #Valeant Short https://t.co/Wwk2R2eMoi https://t.co/1L8JOc9Mpe","'bronte capital books gain on short",1
"'#SplitRockCapitalManagement 2016 Annual Letter: Bull Market Charts (Lots Of Them) https://t.co/WKVhBZ4WLs https://t.co/SLv01NhA54","' annual letter: bull market charts (lots of them)",1
"'#Macy\xe2\x80\x99s (M): A Household Name With A High (But Risky) Dividend https://t.co/4mVAzxfHMO https://t.co/igxmtjAqsX","'\xe2\x80\x99s (m): a household name with a high (but risky) dividend",-1
"'Berkin And Swedroe\xe2\x80\x99s #Factor_Investing Book https://t.co/frJcuGVcJ8 https://t.co/6QA2IgeX9u","'berkin and swedroe\xe2\x80\x99s book",0
"'#Dividends, Cash Return and Potential Dividends: A Global History https://t.co/QS6cWeifEy https://t.co/IoCrIcycCi","', cash return and potential dividends: a global history",1
"'#BillMiller: Apple\xe2\x80\x99s Cheap But This \xe2\x80\x98Arctic Apple\xe2\x80\x99 Stock Is The One To Watch https://t.co/NavuEdY4XS https://t.co/3H2WWRuTYB","': apple\xe2\x80\x99s cheap but this \xe2\x80\x98arctic apple\xe2\x80\x99 stock is the one to watch",0
"'Your Absolute #BestStrategy In 2016 \xe2\x80\x93 Price to book https://t.co/UjZFjHuUO8 https://t.co/hdK8XTKYYk","'your absolute in \xe2\x80\x93 price to book",0
"'#Paul_Singer \xe2\x80\x9cYou inevitably realize that gigantic risks exist to be revealed in the next GFC\xe2\x80\x9d\xe2\x80\xa6 https://t.co/LcwtJN97Cl","' \xe2\x80\x9cyou inevitably realize that gigantic risks exist to be revealed in the next gfc\xe2\x80\x9d\xe2\x80\xa6",-1
"'#Crispin_Odey \xe2\x80\x9cCan Feel It\xe2\x80\x9d Market Is About To Turn; \xe2\x80\x9cGold is one of the few things you should own\xe2\x80\x9d\xe2\x80\xa6 https://t.co/QPT6xPxS6l","' \xe2\x80\x9ccan feel it\xe2\x80\x9d market is about to turn; \xe2\x80\x9cgold is one of the few things you should own\xe2\x80\x9d\xe2\x80\xa6",0
"'#Treasury_Bills Outperform Most Stocks \xe2\x80\x93 Say What??? https://t.co/3cdJHzCk3I https://t.co/5DATmfQQTU","' outperform most stocks \xe2\x80\x93 say what???",0
"'#Andurand_Commodities Fund Up 22 Percent In 2016 As Bullish #Oil Bet Pays Off https://t.co/rYOfVdGaYQ https://t.co/78TEIaJadK","' fund up percent in as bullish bet pays off",1
"'#Viking_Global Poaches Quant PHD From IBM\xe2\x80\x99s Watson To Manage Risk: Letter https://t.co/g1cxKbyId0 https://t.co/MmnwO5hsY7","' poaches quant phd from ibm\xe2\x80\x99s watson to manage risk: letter",0
"'#ReadingCapital 2016 Letter \xe2\x80\x93 Up 23%, Details Favorite Israeli Stocks https://t.co/yUk1VqpZR8 https://t.co/x5kvpmoM1U","' letter \xe2\x80\x93 up %, details favorite israeli stocks",1
"'Thanks In Part To Spinoffs, Israeli #Value Hedge Fund Grows 40-Fold In Five Years https://t.co/goVprqWYWP https://t.co/wNXMzNMbaT","'thanks in part to spinoffs, israeli hedge fund grows -fold in five years",0
"'T. Rowe Price (#TROW): A Quality Dividend Aristocrat Trading At A Discount https://t.co/XvO64E2wuT https://t.co/KO4LZvc0rz","'t. rowe price (): a quality dividend aristocrat trading at a discount",0
"'My 7 Favorite Dividend #HealthCareStocks Today https://t.co/doqcl7mXnu https://t.co/fjSurJqy5z","'my favorite dividend today",1
"'#Newgate_Absolute_Return_Fund Expects #Commodity Bets To Bear Further Fruit In 2017 https://t.co/xzFvlFv8r7 https://t.co/qAcC7twlT3","' eects bets to bear further fruit in",0
"'#Elm_Ridge Capital Up 25% In 2016; Bullish On Oil As Non-OPEC Supplies Fall At FastestPace In 25 years\xe2\x80\xa6 https://t.co/bugEAZnGWU","' capital up % in ; bullish on oil as non-opec supplies fall at fastestpace in years\xe2\x80\xa6",0
"'#Hayman_Capital Up 24.8% In 2016; Remains Bearish Amid \xe2\x80\x9cSevere Imbalances In Asian FX Markets- 2016 Letter\xe2\x80\xa6 https://t.co/3zqNDKzhTn","' up % in ; remains bearish amid \xe2\x80\x9csevere imbalances in asian fx markets- letter\xe2\x80\xa6",0
"'The Tao Of #CharlieMunger By #DavidClark [Book Review] https://t.co/c5BzfXoCTT https://t.co/pTkDyzdsiV","'the tao of by [book review]",0
"'#RayDalio On His Three Favorite Books https://t.co/bn3G8AQOo3 https://t.co/c7sXwWSwFI","' on his three favorite books",0
"'The Best #Cigarette_Stock For 2017: Comparing The 4 \xe2\x80\x98#Big_Tobacco\xe2\x80\x99 Stocks https://t.co/HByGtBWtue https://t.co/H4WKpyzUBW","'the best for : comparing the \xe2\x80\x98\xe2\x80\x99 stocks",0
"'#ArielInternationalFund: Dialing Down International Stock Risk https://t.co/QoSHERaElK https://t.co/Huzy7e6eFy","': dialing down international stock risk",0
"'Why Is #ChuckRoyce Bullish On #Industrials? https://t.co/hyuUnPKiyH https://t.co/TchDlCF2Ve","'why is bullish on ?",1
"'RT @ldelevingne: Throwback to when Platinum Partners won a big @Allocator_com hedge fund award in April 2016 #ICA2016 https://t.co/2OyyUtem\xe2\x80\xa6","'rt : throwback to when platinum partners won a big hedge fund award in april",1
